Place ID,Name,Latitude,Longitude,Address,County,Tags,Rating
4785,Templemore Farmers Market,52.796653,-7.834045,", , ",Tipperary,"Activity,Experience,Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops ",4.6
4786,Templemore Golf Club,52.7894963,-7.842075399999999,"Manna South, , ",Tipperary,"Golf Course,Activity,Experience,Golf,Activity Operator",4.3
4787,Tempo Café,54.21130059999999,-8.507684799999998,"Main Street, Ballysadare, , F91 TO27",Sligo,"Activity,Food and Drink,Experience,Cafe",4.5
4788,Tequila Jack's Mexican Restaurant and Tequila Bar,51.89869769999999,-8.4645288,"City Quarter, Lapp's Quay, Centre, , T12 KCW0",Cork,"Activity,Food and Drink,Experience,Restaurant,Pubs and Bar",4.2
4789,Teresa's Tours of Slieve League ,54.6355533,-8.645258100000001,"Sliabh Liag Cliff Experience & Visitor Centre, Bunglas Road, Lergadaghtan, Teelin, ",Donegal,"Activity,Experience,Walking ,Walking,Activity Operator,Tour",5.0
4790,Terra Firma Ireland,53.89424830000001,-9.5508,"2 Acres Grove, Derryloughan More, Newport, ",Mayo,"Activity,Experience,Transport,Learning,Walking ,Walking,Activity Operator,Nature and Wildlife,Tour,Coach,Road",5.0
4791,The Pippin Tree Restaurant at Killashee Hotel,53.1911548,-6.674587999999998,"Kilcullen Rd, Killashee, ",Kildare,"Activity,Food and Drink,Experience,Restaurant,Fine Dining",3.3
4792,Terrace Restaurant at The Mullingar Park Hotel,53.5228043,-7.303253599999999,"Dublin Rd, Marlinstown Bog, Mullingar, N91 A4EP",Westmeath,"Activity,Food and Drink,Experience,Restaurant",3.4
4793,Terry The Weaver,52.2657003,-6.6565492,"Woodgraigue, , Y35 P956",Wexford,"Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Food Shops ",4.5
4794,Texas Steakout Restaurant,52.6627708,-8.6281603,"116 O'Connell St, , V94 DDW7",Limerick,"Activity,Food and Drink,Experience,Restaurant",4.5
4795,TF Royal Theatre,53.85324849999999,-9.3037691,"Old Westport Road, Garryduff, Castlebar, F23 R288",Mayo,"Activity,Experience,Venue,Music,Cafe,Food and Drink",4.2
4796,TFI Local Link Limerick Clare,52.4519598,-9.0579703,"TFI Local Link Limerick Clare, Market Pl, Gortboy, Newcastle West, ",Limerick,"Activity,Experience,Transport,Coach,Road",3.7
4797,TGI Friday's Blanchardstown,53.39173760000001,-6.3925191,"15 The Mall, Blanchardstown, D15 E0V1",Dublin,"Activity,Food and Drink,Restaurant",3.7
4798,Thai House Restaurant,53.276706,-6.103244,"21 Railway Road, Dalkey, ",Dublin,"Activity,Food and Drink,Restaurant",4.4
4799,The 108,53.31208113269422,-6.27457217916799,"108 Rathgar Road, , ",Dublin,"Activity,Food and Drink,Pubs and Bar",5.0
4800,12 O’Clock Hills,52.77992509212126,-8.71910897550356,"Belvoir, Kilkishen, ",Clare,"Activity,Experience,Walking ,Walking,Nature and Wildlife,Activity Operator",4.8
4801,The 51,53.3346674,-6.242479299999999,"51 Haddington Rd, Dublin, D04 FD83",Dublin,"Activity,Food and Drink,Pubs and Bar",4.4
4802,The Abbey Bar,51.5773742,-9.0315905,"2 Church St, Townlands, Rosscarbery, P85 R638",Cork,"Activity,Food and Drink,Experience,Pubs and Bar",4.4
4803,The Abbey Of Mount Saint Joseph,52.9631154,-7.854860800000002,"Mountheaton, Roscrea, E53 HR62",Tipperary,"Activity,Experience,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery",4.4
4804,The Abbey Tavern,53.3869991,-6.065744599999999,"28 Abbey St, Howth, D13 E9V4",Dublin,"Activity,Food and Drink,Restaurant,Traditionally Irish,Pubs and Bar",4.5
4805,The Abbey Tavern Quin,52.8175199,-8.8639219,"Quin Rd, Quin, ",Clare,"Activity,Food and Drink,Experience,Restaurant,Pubs and Bar",4.7
4806,The Academy,53.3480332571037,-6.261997416873442,"57 Middle Abbey Street, Dublin City Centre, ",Dublin,"Activity,Venue,Music,Food and Drink,Pubs and Bar",4.2
4807,The Acres Driving Range,52.6647227,-8.685585099999997,"Coonagh Lower, Coonagh, V94 YK49",Limerick,"Activity,Experience,Golf,Driving Range,General,Golf Driving Range,Cafe,Food and Drink,Activity Operator",4.8
4808,The Adventure Islands,53.82784410000001,-9.6308032,"Collanmore Island, Collan More, Westport, ",Mayo,"Activity,Experience,Kayaking,Activity Operator,Walking ,Walking,Day Tour,Tour,Boat",4.1
4809,The Algiers Inn,51.48344460000001,-9.3726455,"The Algiers Inn, Baltimore, P81 RH93",Cork,"Activity,Food and Drink,Experience,Restaurant,Pubs and Bar",4.7
4810,The Amber Court Chinese Restaurant,53.52472539999999,-7.3462451,"30 Dominick St, Commons, Mullingar, N91 RTX6",Westmeath,"Activity,Food and Drink,Experience,Restaurant",4.4
4811,The Anchor Inn,52.807185,-8.4402435,"Bridge St, Shantraud, Killaloe, ",Clare,"Activity,Food and Drink,Experience,Pubs and Bar",4.4
4812,The Apex,52.3969993,-6.9344785,"Sports & Leisure, Bosheen, New Ross, Y34 X045",Wexford,"Activity,Experience,Swimming,Swimming Pools and Water Park,Venue,Fitness and Leisure,Swimming Pool,Cafe,Food and Drink",4.6
4813,The Apple Farm,52.3789353,-7.8420231,"Moorstown, Cahir, ",Tipperary,"Activity,Experience,Agriculture,Nature and Wildlife,Shopping,Local Produce,Food and Drink,Restaurant,Food Shops ",4.7
4814,The Ardagh Restaurant at The Ardagh Hotel,53.468824,-10.017493,"R341 Ballyconneely Road, Ardagh, H71 X590",Galway,"Activity,Food and Drink,Experience,Restaurant,Seafood",4.7
4815,The Ardattin Inn,52.7536065,-6.706720499999999,"Ardattin, , ",Carlow,"Activity,Food and Drink,Experience,Pubs and Bar",4.4
4816,The Ark,53.34501789999999,-6.2649623,"11A Eustace St, Temple Bar, , D02 A590",Dublin,Activity,4.7
4817,The Art Hand Art Gallery,52.13815,-7.334564,"Tankardstown, Bunmahon, ",Waterford,"Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Art Gallery,Attraction,Food Shops ",5.0
4818,The Artisans of Russborough,53.14180569613771,-6.569010539660894,"The Artists Court Yard, Russborough House, Blessington, ",Wicklow,"Activity,Experience,Craft,Shopping,Learning,Cafe,Food and Drink,Food Shops ",4.6
4819,The Atlantic Flight Training Academy,51.849291,-8.478548,"Building 4500 Cork Airport Business Park Cork Airport, Rathmacullig West, , T12 NX7D",Cork,"Activity,Experience,Activity Operator,Tour",5.0
4820,The Autograph Tree,53.09256,-8.837954,"Coole Park Visitor Centre, Coole Park, Gort, ",Galway,"Activity,Experience,Learning,Attraction,Literary Ireland",4.8
4821,The Avon,53.1609732,-6.5337869,"The Burgage, Burgage More, Blessington, W91 HFX3",Wicklow,"Activity,Food and Drink,Restaurant,Cycling,Kayaking,Activity Operator,Cafe",4.4
4822,The Back Lane Pop Up Gallery,52.0589956,-9.5062927,"Scotts St, Killarney, ",Kerry,"Activity,Experience,Craft,Shopping,Art Gallery,Attraction",4.498127674750356
4823,Bailey Bar & Café,53.34201720000001,-6.259515700000001,"1-4 Duke St, Dublin, D02 ET99",Dublin,"Activity,Food and Drink,Pubs and Bar",4.3
4824,The Bailey Bar & Eatery,52.5027222,-6.568238600000001,"Barrack St, Enniscorthy, ",Wexford,"Activity,Food and Drink,Experience,Pubs and Bar,Restaurant",4.3
4825,The Ballinglen Museum of Art,54.279734,-9.3722293,"Main St, Ballycastle, F26 X5N3",Mayo,"Activity,Craft,Shopping,Photography,Learning,Art Gallery,Attraction,Museums and Attraction",4.8
4826,The Ballymaloe Shop & Café,51.8649421,-8.0741538,"Ballymaloe, Ballymaloe More, Shanagarry, ",Cork,"Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Artisan,Food and Drink,Restaurant,Cafe,Local Produce,Food Shops ",5.0
4827,The Ballymore Inn,53.1338969,-6.615344700000001,"The Ballymore Inn, Main Street, Kimmeens, Ballymore Eustace, ",Kildare,"Activity,Food and Drink,Experience,Restaurant,Artisan,Pubs and Bar,Local Produce,Seafood,Vegan,Vegetarian",4.5
4828,The Bank on College Green,53.3441151,-6.261496399999999,"20-22 College Green, Dublin, D02 C868",Dublin,"Activity,Food and Drink,Restaurant,Pubs and Bar",4.5
4829,The Bankers,53.343947,-6.262441,"16 Trinity Street, , ",Dublin,"Activity,Food and Drink,Pubs and Bar",4.3
4830,The Barn Gastropub,51.918936,-8.4176523,"The Barn, Tivoli, T45 X684",Cork,"Activity,Food and Drink,Experience,Pubs and Bar,Restaurant",4.4
4831,The Barony Of Erris - Language And Culture Irish Colleges,54.2213826688354,-9.98701605418876,"The Barony Of Erris, Belmullet, ",Mayo,"Activity,Experience,Learning,Activity Operator",4.8
4832,The Barony Of Erris Birdwatching,54.22372040101264,-9.990733018917922,"The Barony Of Erris, Belmullet (Béal an Mhuirthead), , ",Mayo,"Activity,Experience,Bird Watching,Nature and Wildlife,Natural Landscape,Attraction",4.498127674750356
4833,The Barony Restaurant at the Talbot Hotel,54.223207,-9.985746,"Barrack St, Belmullet, ",Mayo,"Activity,Food and Drink,Experience,Restaurant,Seafood",4.7
4834,The Bastion Gallery,53.422346,-7.943908,"6 Bastion St, Athlone, N37 KX23",Westmeath,"Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Food Shops ",4.9
4835,The Battle of Aughrim Visitor Centre,53.302695,-8.318517,", Aughrim, ",Galway,Activity Experience Attraction Museums and Attraction,4.1
4836,The Bay Tree Restaurant,54.04089039999999,-6.186897200000002,"Newry St, Liberties of Carlingford, Carlingford, A91 V054",Louth,"Activity,Food and Drink,Experience,Restaurant,Seafood",4.6
4837,The Beach Bar,54.268985,-8.7572007,"the beach bar, Aughris, Templeboy, F91 YE98",Sligo,"Activity,Food and Drink,Experience,Pubs and Bar",4.5
4838,The Bective Restaurant,53.7248191,-6.880374400000001,"81 Bective St, Townparks, Kells, ",Meath,"Activity,Food and Drink,Experience,Restaurant",4.5
4839,The Beehive Craft and Coffee Shop ,53.97461730000001,-10.0853723,"R319 Keel Achill Island, Keel East, , F28 TN27",Mayo,"Activity,Food and Drink,Experience,Restaurant,Craft,Shopping,Shopping Centres and Department Store,Artisan,Cafe,Local Produce,Seafood,Vegan,Vegetarian,Food Shops ",4.4
4840,The Belfast Titanic Tour -  Finn McCools Tours,53.34658021604488,-6.259074208620632,"Westmoreland Street, Dublin City, ",Dublin,"Activity,Activity Operator,Tour",3.3
4841,The Belfast  Tour by Paddywagon Tours,53.3496845,-6.2534052,"5 Beresford Pl, Gardiner Street Lower, Mountjoy, , ",Dublin,"Activity,Activity Operator,Tour",5.0
4842,The Belfry Pub and Embassy Bar & Grill,54.2710593,-8.4712712,"Thomas St, Abbeyquarter North, , ",Sligo,"Activity,Food and Drink,Experience,Restaurant,Pubs and Bar",4.5
4843,The Big Escape,53.3440585,-6.2650636,"17 Dame St, Dublin, D02 FF66",Dublin,Activity,4.498127674750356
4844,The Bike Shed,51.88876279999999,-8.504709,"College Commercial Park, 12 Magazine Rd, Glasheen, , ",Cork,"Activity,Experience,Cycling,Activity Operator,Bike Rental,Tour",4.5
4845,The Bird Flanagan,53.3366015,-6.299221200000001,"471 S Circular Rd, Ushers, , ",Dublin,"Activity,Food and Drink,Pubs and Bar",4.2
4846,Bridgerton Tour at the Bishop’s Palace – Waterford Treasures,52.2595408,-7.1076919,"The Mall, The Viking Triangle, , X91 E279",Waterford,Activity Experience Attraction Historic Houses and Castle Museums and Attraction Cafe Food and Drink Tour,4.6
4847,Oak & Anvil at the Killashee Hotel,53.1916464,-6.6738602,"Kilcullen Rd, Killashee, ",Kildare,"Activity,Food and Drink,Experience,Restaurant,Pubs and Bar",3.3
4848,The Black Church,53.35465319999999,-6.2679431,"THE BLACK CHURCH, St Mary's Pl N, , D07 P4AX",Dublin,"Activity,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery",4.6
4849,The Black Sheep,53.3497948,-6.269090799999999,"61 Capel St, Rotunda, , ",Dublin,"Activity,Food and Drink,Pubs and Bar",4.4
4850,The Blackberry Café,52.5256852,-7.1390919,"Market St, Thomastown, ",Kilkenny,"Activity,Food and Drink,Experience,Cafe",4.7
4851,An Blascaod Mór - the Blasket Islands,52.09082429999999,-10.5410599,"Great Blasket Island, , ",Kerry,"Activity,Experience,Bird Watching,Nature and Wildlife,Walking ,Walking,Island,Attraction,Offshore Island,Natural Landscape",4.9
4852,The Bleeding Horse,53.3335429,-6.2649066,"24-25 Camden Street Upper, Saint Kevin's, , ",Dublin,"Activity,Food and Drink,Pubs and Bar",4.3
4853,The Blessington Lakes,53.161488,-6.5333,", Blessington, ",Wicklow,"Activity,Experience,Swimming,Swimming Pools and Water Park,Venue,Nature and Wildlife",4.8
4854,The Bloody Stream,53.3889776,-6.0742124,"Howth Railway Station, Howth, ",Dublin,Activity Food and Drink Restaurant Venue Music Pubs and Bar,4.3
4855,The Blue Apron Restaurant ,53.275878,-7.489516000000001,"Harbour St, Tullamore, ",Offaly,"Activity,Food and Drink,Restaurant,Artisan,Local Produce,Pubs and Bar,Seafood,Vegan,Vegetarian",4.8
4856,The Blue Goat Ramelton,55.03833909999999,-7.643948199999998,"The Blue Goat Ramelton: Artisan Food Store and Cafe, The Quay, Rossreagh, Ramelton, ",Donegal,"Activity,Food and Drink,Experience,Shopping,Shopping Centres and Department Store,Artisan,Restaurant,Cafe,Local Produce,Vegetarian,Food Shops ",4.8
4857,"Blue Haven Bar & Bistro, Rare & The Moet Garden and The Newport Lounge",51.7064253,-8.5229873,"3 Pearse St, Sleveen, Kinsale, P17 NA72",Cork,"Activity,Food and Drink,Experience,Restaurant,Pubs and Bar",4.4
4858,The Blue Note,53.2700758,-9.0593127,"3 William St W, s West End, , H91 V184",Galway,"Activity,Food and Drink,Experience,Pubs and Bar",4.4
4859,The Boathouse,55.1589171,-7.1213353,"Tullynavinn, Redcastle, ",Donegal,"Activity,Food and Drink,Experience,Restaurant,Pubs and Bar,Seafood,Vegetarian",4.1
4860,The Boatyard Restaurant,52.1393464,-10.2760389,"Strand St, The-Wood, Dingle, ",Kerry,"Activity,Food and Drink,Experience,Restaurant",4.4
4861,The Book & Coffee Shop,52.6517327,-7.253659700000001,"Gardens, Kilkenny City, R95 KCF1",Kilkenny,"Activity,Food and Drink,Experience,Shopping,Shopping Centres and Department Store,Cafe,Food Shops ",4.9
4862,The Book of Kells Experience,53.3439329,-6.2567401,"The University of Dublin Trinity College, Trinity Long Room, College Green, South-East Inner City, , ",Dublin,Activity Attraction Museums and Attraction,4.4
4863,The Bosun Bar and Restaurant ,51.849795,-8.331871999999999,"9 De Vesci Pl, Ringacoltig, Monkstown, ",Cork,"Activity,Food and Drink,Experience,Pubs and Bar,Seafood,Restaurant",4.4
4864,The Boxty House,53.345719,-6.262215999999999,"20-21, Temple Bar, Dublin, D02 ET66",Dublin,"Activity,Food and Drink,Restaurant",4.4
4865,The Brazen Head,53.3449326,-6.2763323,"20 Lower Bridge St, Usher's Quay, , D08 WC64",Dublin,"Activity,Food and Drink,Pubs and Bar",4.5
4866,Anú Spa at The Brehon,52.04583460000001,-9.504603900000005,"Muckross Rd, Poulnamuck, Killarney, V93 RT22",Kerry,"Activity,Experience,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa",4.6
4867,The Brewery,53.9232191,-7.5823749,"Main St, Drumalt, Arvagh, H12 X6C2",Cavan,"Activity,Food and Drink,Experience,Pubs and Bar",4.3
4868,The Brewery Bar,54.9498166,-7.737837499999999,"Market Square, Letterkenny, ",Donegal,"Activity,Food and Drink,Experience,Restaurant,Pubs and Bar",4.3
4869,The Brewery Tap,53.274271,-7.493131399999999,"1 High St, Tullamore, R35 P761",Offaly,"Activity,Food and Drink,Experience,Pubs and Bar",4.6
4870,The Brick Oven,51.6803793,-9.4550379,"The Quay, Town Lots, , ",Cork,"Activity,Food and Drink,Experience,Restaurant",4.5
4871,The Bridge 1859,53.329262,-6.232082999999999,"The Bridge 1859, Ballsbridge Terrace, Ballsbridge, ",Dublin,"Activity,Food and Drink,Pubs and Bar,Restaurant",4.3
4872,The Bridge Bar,51.8857666,-10.3654316,", Portmagee, ",Kerry,"Activity,Food and Drink,Experience,Pubs and Bar",4.3
4873,The Bridge Restaurant at Newgrange Hotel,53.651902,-6.682952999999999,"Bridge St, Dillonsland, Navan, C15 A6WV",Meath,"Activity,Food and Drink,Experience,Restaurant",4.1
4874,The Bridge Pottery,52.5733091,-7.3118566,"The Bridge Pottery, Burnchurch, , R95 Y586",Kilkenny,"Activity,Experience,Craft,Shopping,Learning,Shopping Centres and Department Store,Food Shops ",4.5
4875,The Bridge Tavern,52.9810139,-6.0420639,"Bridge St, , ",Wicklow,"Activity,Food and Drink,Experience,Pubs and Bar",4.2
4876,The Browne Clayton Monument,52.3599232,-6.8049493,"Carrigadaggan, , ",Wexford,"Activity,Experience,Attraction,Public Sculpture",4.2
4877,The Bull & Castle Steakhouse,53.34344730000001,-6.2698581,"5-7 Lord Edward St, Dublin, D02 P634",Dublin,"Activity,Food and Drink,Restaurant,Pubs and Bar",4.5
4878,The Burren Art Gallery,53.0049327,-8.9180727,"Templebannagh, , ",Clare,"Activity,Experience,Craft,Shopping,Art Gallery,Attraction",4.8
4879,The Burren Centre,52.99024199999999,-9.216612399999995,"Main St, Maryville, Kilfenora, ",Clare,"Activity,Experience,Attraction,Museums and Attraction,Natural Landscape,Cafe,Food and Drink,Nature and Wildlife",4.3
4880,The Burren Food Trail,52.9968282,-9.037360599999998,"2 Church St, Knockaunroe, Corofin, V95 T9V6",Clare,"Activity,Food and Drink,Experience,Restaurant,Artisan,Local Produce,Food Trails and Tour,Tour",4.3
4881,The Butter Slip - Kilkenny,52.65236152388962,-7.25232939136697,"The Butter Slip, connecting High Street with St Kieran's Street, Kilkenny City, ",Kilkenny,"Activity,Experience",4.5
4882,The Butterbean Restaurant,55.2512932,-7.2597564,"Bank Pl, Gort Glebe, Carndonagh, ",Donegal,"Activity,Food and Drink,Experience,Restaurant",4.6
4883,The Button Factory,53.3449334,-6.2645228,"Curved St, Temple Bar, , ",Dublin,"Activity,Venue,Music,Food and Drink,Pubs and Bar,Fast Food,Restaurant",4.2
4884,The Candle Room Restaurant at the Killarney Royal Hotel,52.0600377,-9.5054943,"College St, Killarney, V93 XC90",Kerry,"Activity,Food and Drink,Experience,Restaurant",4.6
4885,The Carrigart,55.17747169999999,-7.792748299999998,"Main St, Carrickart, , F92 C440",Donegal,"Activity,Food and Drink,Experience,Restaurant,Local Produce,Pubs and Bar,Seafood,Vegan,Vegetarian",4.498127674750356
4886,The Castle Café,51.8999137,-8.402395199999999,"Blackrock Castle, Castle Rd, Blackrock, ",Cork,"Activity,Food and Drink,Experience,Restaurant,Cafe",4.6
4887,The Castle Inn,53.0714587,-6.0646624,"Main street, Newcastle Middle, Newcastle, A63 Y673",Wicklow,"Activity,Food and Drink,Experience,Restaurant,Pubs and Bar",4.5
4888,The Cat & The Moon,54.2705966,-8.472928099999999,"4 Castle St, Abbeyquarter North, , F91 P863",Sligo,"Activity,Experience,Craft,Shopping,Food Shops ",4.7
4889,The Cathedral of Saint Patrick and Saint Felim,53.9951218,-7.3617541,"45 Farnham St, Kinnypottle, Cavan, , ",Cavan,"Activity,Experience,Attraction,Historic Houses and Castle,Church Abbey,Monastery,Churches, Abbeys and Monastery",4.8
4890,Causey Farm,53.66558829999999,-6.920328999999999,"Girley, Fordstown, , C15 P83R",Meath,"Activity,Experience,Agriculture,Nature and Wildlife,Cooking,Cookery,Learning,Visitor Farm,Attraction,Traditionally Irish,Cafe,Food and Drink,Local Produce,Restaurant,Activity Operator,Tour",4.7
4891,The Cedar Tree,53.343245,-6.26209,"11a Saint Andrews Street, Dublin City Centre, ",Dublin,"Activity,Food and Drink,Restaurant",4.4
4892,The Cellar Bar,53.27436279999999,-9.0516419,"12 Eglinton St, , H91 D278",Galway,"Activity,Food and Drink,Experience,Restaurant,Pubs and Bar",4.5
4893,The Celt Bar,53.3505478,-6.255057799999999,"81 Talbot St, North City, , D01 YK51",Dublin,"Activity,Food and Drink,Pubs and Bar",4.6
4894,Celtic Boyne Valley Day Tour – Irish Day tours,53.3443425,-6.2596291,"Office 37, College Green, Dublin City, ",Dublin,"Activity,Activity Operator,Tour",3.0
4895,The Celtic T-Shirt Shop,52.9323742,-9.3468999,"Old, Promenade, Dough, Lahinch, ",Clare,"Activity,Experience,Learning,Shopping,Shopping Centres and Department Store,Activity Operator,Food Shops ",4.7
4896,The Central Bar,54.95127669999999,-7.7366924,"58 Upper Main St, Letterkenny, F92 T2C5",Donegal,"Activity,Food and Drink,Experience,Traditionally Irish,Venue,Music,Pubs and Bar",4.4
4897,The Central,53.6526937,-6.6850147,"4 Trimgate St, Dillonsland, Navan, C15 YX00",Meath,"Activity,Food and Drink,Experience,Restaurant,Cafe,Pubs and Bar",4.4
4898,The Chart House Restaurant,52.1385194,-10.2706833,"The Mall, Dingle, ",Kerry,"Activity,Food and Drink,Experience,Restaurant,Seafood,Vegetarian",4.498127674750356
4899,The Chasin Bull,54.4802677,-8.275229,"Main St, Drumacrin, Bundoran, ",Donegal,"Activity,Food and Drink,Experience,Venue,Music,Pubs and Bar",4.6
4900,The Chocolate Factory,53.3513714,-6.267439500000001,"26 King's Inns St, Rotunda, Dublin, D01 P2W7",Dublin,Activity,4.5
4901,The Chocolate Garden of Ireland,52.7965303,-6.662110499999999,"Rath, Tullow, R93 PY82",Carlow,"Activity,Food and Drink,Experience,Restaurant,Learning,Shopping,Shopping Centres and Department Store,Artisan,Cafe,Food Shops ",4.5
4902,The Chocolate Warehouse,53.31497329999999,-6.333324299999998,"Mulcahy Keane Industrial Estate, Greenhills Rd, Walkinstown, ",Dublin,"Activity,Food and Drink,Restaurant,Activity Operator",4.4
4903,"The Church, Café, Late Bar and Restaurant",53.3486388,-6.266711399999999,"Jervis St, North City, Dublin, D01 YX64",Dublin,Activity Food and Drink Restaurant Venue Music Pubs and Bar,4.4
4904,"The Church Restaurant, Bar & Café",54.93297189999999,-7.7725911,"Rockhill House Estate, Rockhill, Letterkenny, F92 EC5H",Donegal,"Activity,Food and Drink,Experience,Restaurant,Cafe,Local Produce,Pubs and Bar,Seafood,Vegan,Vegetarian",4.4
4905,The Circular Bar,53.33620390000001,-6.2979249,"536-538 South Circular Road, Saint James' (part of Phoenix Park), Dublin City, ",Dublin,"Activity,Food and Drink,Restaurant,Venue,Music,Pubs and Bar",4.4
4906,The Civic Theatre,53.2884498,-6.3721538,"Belgard Square East, Tallaght, D24 NWN7",Dublin,Activity,4.6
4907,The Clare Jam Company,52.9914741,-9.406392000000002,"Luogh North, , ",Clare,"Activity,Food and Drink,Experience,Shopping,Shopping Centres and Department Store,Artisan,Restaurant,Food Shops ",4.9
4908,The Clermont ,53.963206,-6.3661527,"Main St, Haggardstown, Blackrock, A91 C9K3",Louth,"Activity,Food and Drink,Restaurant,Cafe,Local Produce,Pubs and Bar,Seafood",4.3
4909,The Cliff Restaurant at The Cliff House Hotel,52.5144524,-9.673427300000002,"Cliff Rd, Dromin, ",Kerry,"Activity,Food and Drink,Experience,Restaurant",4.5
4910,The Cliffs of Moher Retreat,52.944681,-9.433393,"Moher Lodge, Kinielty, Liscannor, ",Clare,"Activity,Experience",4.9
4911,The Club,53.277288,-6.10262,"107 Colimore Road, Dalkey, ",Dublin,"Activity,Food and Drink,Pubs and Bar",4.5
4912,The Coach House Pub,52.6766669,-6.290701500000001,"1 Esmonde St, Goreybridge, Gorey, Y25 T922",Wexford,Activity Food and Drink Experience Pubs and Bar Seafood Restaurant Vegetarian,4.4
4913,The Coachouse Restaurant at The Old Imperial Hotel,51.9555221,-7.850103599999998,"27 N Main St, Youghal-Lands, Youghal, P36 K006",Cork,"Activity,Food and Drink,Experience,Restaurant",4.6
4914,The Coast Club Leisure Centre,53.248611,-9.200456,"Connemara Coast Hotel, Furbo, ",Galway,"Activity,Experience,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Swimming,Swimming Pools and Water Park,Venue,Fitness and Leisure,Activity Operator",4.0
4915,The Coffee Pot Café at the Gap,52.0400715,-9.632022799999998,"Gap of Dunloe, Dunloe Upper, Beaufort, ",Kerry,"Activity,Food and Drink,Experience,Cafe",4.6
4916,The Coffee Shop,52.98084610000001,-6.043308100000001,"Fitzwilliam Square, , A67 EP95",Wicklow,"Activity,Food and Drink,Experience,Cafe",4.6
4917,The Collective,53.3422589,-6.2635199,"24 Drury Street, , ",Dublin,"Activity,Shopping,Shopping Centres and Department Store",4.9
4918,The Collector,51.7065853,-8.5247999,"The Collector, Market Lane, Town-Plots, Kinsale, P17 EK80",Cork,"Activity,Food and Drink,Experience,Shopping,Shopping Centres and Department Store,Artisan,Restaurant,Cafe,Local Produce,Food Shops ",4.8
4919,The Colony Tour,54.01254969999999,-10.0238374,"Dugort Beach, Doogort, , ",Mayo,"Activity,Experience,Walking ,Walking,Activity Operator,Nature and Wildlife,Tour",5.0
4920,The Comedy Crunch,53.3438235,-6.263658800000001,"1 Dame Ct, , D02 TW84",Dublin,"Activity,Experience,Venue,Comedy,Food and Drink,Pubs and Bar",4.9
4921,The Complex,53.3475195,-6.270190600000001,"21-25 Arran St E, Smithfield, Dublin, D07 YY97",Dublin,Activity,4.5
4922,The Connemara Pony National Stud,53.5950469,-9.975238799999998,"Diamonds Equine Renvyle - The Connemara Pony National Stud, Renvyle, ",Galway,"Activity,Experience,Horse Riding,Equestrian,Activity Operator,Tour",5.0
4923,The Consummate Pro Golf Vacations Ireland,53.959014031497695,-6.366855818955514,"5 Wavecrest Drive, Blackrock, ",Louth,"Activity,Experience,Golf,Activity Operator,Tour",4.579660084723602
4924,The Coombe Memorial,53.3397588,-6.277544199999999,"The Liberties, Dublin, ",Dublin,"Activity,Attraction,Historic Houses and Castle,Public Sculpture",3.6
4925,The Copper Coast UNESCO Global Geopark,52.1422822,-7.365066699999999,", Knockmahon, ",Waterford,"Activity,Experience,Attraction,Museums and Attraction,Natural Landscape,Nature and Wildlife,Tour",4.6
4926,The Copper House Gallery,53.33473324747657,-6.267770251659385,"St Kevin's Cottages, Synge Street, , ",Dublin,"Activity,Art Gallery,Attraction",4.9
4927,The Cork City Tour,51.899375,-8.471041,", Cork City, ",Cork,"Activity,Experience,Activity Operator,Tour",4.2
4928,The Cosy Cottage Café & Restaurant,55.189302,-7.039203999999998,"Bath Terrace, Ballynally, Moville, F93 CDH6",Donegal,"Activity,Food and Drink,Experience,Restaurant,Cafe",4.5
4929,The Cottage Loughmore,52.7571239,-7.8269581,"Tinvoher, Loughmoe, , E41 FK30",Tipperary,"Activity,Food and Drink,Artisan,Restaurant,Cafe,Local Produce",4.8
4930,The Cottage Store,53.0919914,-8.220196699999999,"St Brendan's St, Portumna, H53 A006",Galway,"Activity,Experience,Craft,Shopping,Gardening,Nature and Wildlife,Shopping Centres and Department Store,Food Shops ",4.8
4931,The Courthouse Gallery & Studios,52.9407303,-9.2919669,"Parliament St, Ennistimon, , ",Clare,"Activity,Experience,Craft,Shopping,Art Gallery,Attraction",4.8
4932,The Courtroom Restaurant at Cabra Castle,53.9195973,-6.785608,"Carrickmacross Rd, Mullantra, Kingscourt, A82 EC64",Cavan,"Activity,Food and Drink,Experience,Restaurant,Seafood,Vegetarian",4.7
4933,The Courtyard Collective,51.5709868,-9.1505852,"Myross Wood House, Brade, Leap, P81 Y192",Cork,"Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Food Shops ",5.0
4934,The Courtyard Bar & Restaurant,52.5907997,-6.496987,"Main St, Ferns Upper, Ferns, ",Wexford,"Activity,Food and Drink,Experience,Restaurant,Pubs and Bar",4.6
